classification_output_accuracy,classification_output_precision,classification_output_recall,loss,segmentation_output_accuracy,segmentation_output_mean_absolute_error,segmentation_output_mean_io_u,val_classification_output_accuracy,val_classification_output_precision,val_classification_output_recall,val_loss,val_segmentation_output_accuracy,val_segmentation_output_mean_absolute_error,val_segmentation_output_mean_io_u,learning_rate
0.8621008396148682,0.9287354350090027,0.8158823251724243,0.31980639696121216,0.9689818024635315,0.04850079119205475,0.46568048000335693,0.9515306353569031,0.9585492014884949,0.9438775777816772,0.17690002918243408,0.9740660786628723,0.038924675434827805,0.46598678827285767,0.0010000000474974513
0.9215966463088989,0.9550763964653015,0.8932772874832153,0.19587138295173645,0.9715396761894226,0.04440728574991226,0.4660273790359497,0.9260203838348389,0.9397905468940735,0.9158163070678711,0.22666186094284058,0.9724406003952026,0.045019686222076416,0.4641111493110657,0.0010000000474974513
0.9369747638702393,0.9602712988853455,0.9160504341125488,0.1590956598520279,0.9725423455238342,0.04286569729447365,0.466694176197052,0.9234693646430969,0.9419525265693665,0.9107142686843872,0.22675451636314392,0.9699905514717102,0.04104891046881676,0.46457070112228394,0.0010000000474974513
0.9433613419532776,0.9640551209449768,0.9285714030265808,0.13789023458957672,0.97330242395401,0.04148846119642258,0.46695080399513245,0.918367326259613,0.9274611473083496,0.9132652878761292,0.23244917392730713,0.9742602109909058,0.0414699912071228,0.46514463424682617,0.0010000000474974513
0.9606722593307495,0.9732657074928284,0.9514285922050476,0.10663611441850662,0.9742566347122192,0.03989431634545326,0.4667624235153198,0.9132652878761292,0.924870491027832,0.9107142686843872,0.19127491116523743,0.9742459654808044,0.036072757095098495,0.4711281657218933,0.0010000000474974513
