classification_output_accuracy,classification_output_precision_11,classification_output_recall_11,loss,segmentation_output_accuracy,segmentation_output_mean_absolute_error,segmentation_output_mean_io_u_6,val_classification_output_accuracy,val_classification_output_precision_11,val_classification_output_recall_11,val_loss,val_segmentation_output_accuracy,val_segmentation_output_mean_absolute_error,val_segmentation_output_mean_io_u_6
0.16934524476528168,0.16792738437652588,0.03303571417927742,1.861872911453247,0.994453489780426,0.012209155596792698,0.4972267150878906,0.17499999701976776,0.1683168262243271,0.14166666567325592,5.243589401245117,0.9935150146484375,0.006485006306320429,0.49675750732421875
0.15833333134651184,0.1666666716337204,0.00029761905898340046,1.4452341794967651,0.9944533705711365,0.011250569485127926,0.4972267150878906,0.1666666716337204,0.1808510571718216,0.14166666567325592,4.238585472106934,0.9935150146484375,0.006485006306320429,0.49675750732421875
0.16428571939468384,0.0,0.0,1.4419859647750854,0.9944534301757812,0.01112703699618578,0.4972267150878906,0.18333333730697632,0.16867469251155853,0.11666666716337204,3.588986873626709,0.9935150146484375,0.006485006306320429,0.49675750732421875
0.16755951941013336,0.0,0.0,1.4422740936279297,0.9944535493850708,0.011101770214736462,0.4972267150878906,0.18333333730697632,0.1931818127632141,0.14166666567325592,4.0309648513793945,0.9935150146484375,0.006485006306320429,0.49675750732421875
0.1636904776096344,1.0,0.0005952381179668009,1.4406810998916626,0.9944533705711365,0.011064772494137287,0.4972267150878906,0.1666666716337204,0.15492957830429077,0.09166666865348816,3.6220600605010986,0.9935150146484375,0.006485006306320429,0.49675750732421875
0.17172619700431824,0.0,0.0,1.4406418800354004,0.9944537281990051,0.011023840866982937,0.4972267150878906,0.15000000596046448,0.15068493783473969,0.09166666865348816,3.5889170169830322,0.9935150146484375,0.006485006306320429,0.49675750732421875
0.16101190447807312,0.0,0.0,1.440224289894104,0.9944535493850708,0.011063541285693645,0.4972267150878906,0.13333334028720856,0.1599999964237213,0.10000000149011612,3.613649845123291,0.9935150146484375,0.006485006306320429,0.49675750732421875
0.16011904180049896,0.0,0.0,1.4402519464492798,0.9944533109664917,0.011027063243091106,0.4972267150878906,0.15000000596046448,0.1527777761220932,0.09166666865348816,3.5195083618164062,0.9935150146484375,0.006485006306320429,0.49675750732421875
